timestamp,track_sensors,speed,accel,brake,steer,gear,rpm,track_pos,angle,damage
1746896786.3696802,"3.73629,3.85423,4.28111,5.21391,7.30275,10.5355,13.7471,19.994,37.1654,200.0,112.019,51.518,33.6172,25.0902,16.9231,11.8472,9.61792,8.58723,8.26479",72.60804410423218,1.0,0.0,0.0,1,9485.14,0.377341,-0.013426,0.0
1746896786.4303803,"3.71817,3.8356,4.26051,5.18896,7.26815,10.4863,13.6836,19.904,37.0098,200.0,112.163,51.6096,33.682,25.1404,16.9582,11.8724,9.63862,8.6059,8.28291",75.14922946510755,1.0,0.0,0.0,1,9575.05,0.380361,-0.0133588,0.0
1746896786.4989014,"3.70003,3.81692,4.2398,5.16381,7.23307,10.436,13.6184,19.8101,36.8403,200.0,112.362,51.7129,33.7517,25.1932,16.9944,11.898,9.65954,8.62467,8.30103",77.42111143417317,1.0,0.0,0.0,1,9526.4,0.383383,-0.0133283,0.0
1746896786.5625725,"3.68056,3.79684,4.2175,5.13666,7.19509,10.3813,13.5471,19.7066,36.6491,200.0,112.615,51.8319,33.8299,25.2518,17.0341,11.9258,9.68216,8.64488,8.32051",79.20120778370709,1.0,0.0,0.0,1,9156.7,0.386628,-0.0133211,0.0
1746896786.6312046,"3.6603,3.77593,4.19427,5.10835,7.1554,10.3239,13.4721,19.5974,36.4448,200.0,112.9,51.9604,33.9133,25.3138,17.0758,11.955,9.70578,8.66595,8.34077",80.6667049777544,1.0,0.0,0.0,1,9841.1,0.390004,-0.0133283,0.0
1746896786.6978176,"3.64015,3.75516,4.17121,5.08029,7.11614,10.2674,13.3985,19.4905,36.2477,200.0,113.158,52.0828,33.9938,25.3742,17.1167,11.9837,9.72916,8.68685,8.36091",82.09175356801522,1.0,0.0,-0.015,1,9522.67,0.393361,-0.0133185,0.0
1746896786.7607818,"3.62093,3.73654,4.15205,5.05948,7.09304,10.2459,13.3851,19.5116,36.4926,200.0,111.602,51.8182,33.9107,25.3449,17.1191,11.9964,9.74448,8.70381,8.37995",83.25448380654585,1.0,0.0,-0.06,1,9970.25,0.396556,-0.0121135,0.0
1746896786.8323479,"3.61063,3.73355,4.15851,5.08358,7.16602,10.4292,13.7225,20.2809,39.4218,200.0,101.418,49.5643,32.962,24.8329,16.9093,11.9176,9.71231,8.69581,8.38949",83.83459323966596,1.0,0.0,-0.059000000000000004,1,9709.52,0.398234,-0.00445098,0.0
1746896786.8957212,"3.61649,3.75148,4.19381,5.15247,7.32652,10.7925,14.3683,21.7351,45.3121,200.0,88.7191,46.3433,31.5254,24.0261,16.5563,11.7698,9.63979,8.66247,8.38383",83.92956372569009,1.0,0.0,-0.035,1,9607.99,0.397268,0.00737078,0.0
1746896786.9613256,"3.63605,3.78104,4.23894,5.22843,7.48607,11.136,14.9706,23.1011,51.4168,200.0,80.7533,44.0528,30.4471,23.3985,16.2663,11.6387,9.56858,8.62256,8.36558",83.80238592996939,1.0,0.0,-0.011000000000000003,1,9593.38,0.394073,0.0164999,0.0
1746896787.0288181,"3.66412,3.81459,4.28227,5.29167,7.60148,11.361,15.3456,23.9157,55.1151,200.0,77.3295,42.9626,29.9014,23.0649,16.0983,11.5526,9.51443,8.58488,8.33846",83.91318102716508,1.0,0.0,0,1,9706.05,0.389445,0.0207505,0.0
1746896787.0910833,"3.6953,3.84769,4.32028,5.34009,7.67473,11.4784,15.5152,24.2158,56.1061,200.0,76.6025,42.6684,29.7262,22.942,16.0217,11.5026,9.47567,8.55152,8.30744",83.99581761428905,1.0,0.0,0,1,9615.46,0.384257,0.0213711,0.0
1746896787.1574945,"3.72754,3.88129,4.35805,5.38685,7.74214,11.5797,15.6526,24.4322,56.6236,200.0,76.2824,42.4958,29.6075,22.8511,15.9587,11.4576,9.43873,8.51827,8.27521",83.86983446221923,1.0,0.0,0,1,9601.08,0.378886,0.0214038,0.0
1746896787.2266042,"3.75977,3.91486,4.39574,5.43344,7.8091,11.6798,15.788,24.6437,57.1139,200.0,75.9846,42.3301,29.4921,22.762,15.8965,11.413,9.40196,8.48509,8.24298",83.74296371364876,1.0,0.0,0,1,9586.54,0.373515,0.0214046,0.0
1746896787.2878153,"3.79201,3.94842,4.43343,5.48002,7.87605,11.78,15.9234,24.8549,57.6036,200.0,75.6875,42.1646,29.3768,22.673,15.8344,11.3684,9.3652,8.45191,8.21074",83.98094649937329,1.0,0.0,0,1,9613.63,0.368144,0.0214046,0.0
1746896787.3585148,"3.82424,3.98199,4.47111,5.5266,7.94299,11.8801,16.0587,25.0661,58.0927,200.0,75.3908,41.9992,29.2615,22.5841,15.7722,11.3237,9.32843,8.41873,8.17851",83.85345497519113,1.0,0.0,0,1,9599.14,0.362773,0.021404,0.0
